,Open,High,Low,Close,Adj Close,Volume
2021-11-12,160.80682744318247,161.86591247298324,160.08052850740822,160.80682744318247,160.80682744318247,742872
2021-11-13,163.32961340697128,164.0187968057134,162.76129181160636,163.32961340697128,163.32961340697128,551167
2021-11-14,167.20402843184118,168.3002153552194,167.12674196758326,167.20402843184118,167.20402843184118,1204531
2021-11-15,167.92256791957115,168.64287624449133,167.8173402021864,167.92256791957115,167.92256791957115,1444742
2021-11-16,162.60769118507937,162.7050457129622,162.34342904175463,162.60769118507937,162.60769118507937,1081684
2021-11-17,156.54881112954888,157.44235648706766,156.5375291341688,156.54881112954888,156.54881112954888,1511449
2021-11-18,154.7537925929322,155.05242596585668,154.13068862602287,154.7537925929322,154.7537925929322,869003
2021-11-19,149.8698582630515,150.5409240943904,149.01077814757386,149.8698582630515,149.8698582630515,1635006
2021-11-20,147.97178355441878,148.13292750840768,146.60284256768833,147.97178355441878,147.97178355441878,1172486
2021-11-21,152.09009598757802,152.59503267442034,151.8588648354255,152.09009598757802,152.09009598757802,1123991
2021-11-22,153.3271114767057,154.1703635086358,153.0045031397225,153.3271114767057,153.3271114767057,1377420
2021-11-23,153.38067404849318,153.65173872248377,153.25759541463677,153.38067404849318,153.38067404849318,1168836
2021-11-24,154.5991824822046,155.65223634424396,154.05684178482426,154.5991824822046,154.5991824822046,912173
2021-11-25,153.28517725656693,154.31742090220587,152.60978684249247,153.28517725656693,153.28517725656693,739946
2021-11-26,153.6487173532632,154.71779904423184,153.29291323792125,153.6487173532632,153.6487173532632,413588
2021-11-27,157.73507161034675,157.8244497493762,157.71666275126736,157.73507161034675,157.73507161034675,1378709
2021-11-28,159.27585992810893,159.77468905065774,158.186688428586,159.27585992810893,159.27585992810893,1205647
2021-11-29,159.31906948958232,159.8308110724983,158.48165414907004,159.31906948958232,159.31906948958232,1343148
2021-11-30,159.9739478197984,160.73326656103683,159.70163950004522,159.9739478197984,159.9739478197984,1219194
2021-12-01,151.63692379180873,152.99599633862772,150.92857279218882,151.63692379180873,151.63692379180873,560082
2021-12-02,146.9424351809026,147.07653075283238,146.33513512811862,146.9424351809026,146.9424351809026,668452
2021-12-03,145.67775655657445,145.86383601203784,145.38815608000485,145.67775655657445,145.67775655657445,1356604
2021-12-04,143.7816757041518,144.98079717650398,142.74388275105335,143.7816757041518,143.7816757041518,632693
2021-12-05,147.42146521020373,147.55410261495803,147.30285845897183,147.42146521020373,147.42146521020373,1128775
2021-12-06,146.17762301753868,146.414307484893,145.95189519209092,146.17762301753868,146.17762301753868,567100
2021-12-07,140.5215805643631,140.7894375847404,140.19163960661416,140.5215805643631,140.5215805643631,886498
2021-12-08,140.025416770386,141.00407835701733,138.9739518699016,140.025416770386,140.025416770386,1191570
2021-12-09,142.95288880239477,143.65139938097082,142.11785449174386,142.95288880239477,142.95288880239477,488206
2021-12-10,142.77402203883398,142.818595388546,142.48706716617139,142.77402203883398,142.77402203883398,1304116
2021-12-11,141.0088027450155,141.09461345362396,140.24834165244602,141.0088027450155,141.0088027450155,995611
2021-12-12,135.6913105381479,135.87986034803157,135.1117455814721,135.6913105381479,135.6913105381479,1247505
2021-12-13,139.601673248831,139.9463251064234,138.99254566624774,139.601673248831,139.601673248831,1240975
2021-12-14,137.37890310875807,137.49449341914408,137.18854289453736,137.37890310875807,137.37890310875807,564194
2021-12-15,143.8314615486799,144.1058306833274,142.8184920124265,143.8314615486799,143.8314615486799,635120
2021-12-16,143.15540175483554,144.00011830352742,142.78396214691682,143.15540175483554,143.15540175483554,1048763
2021-12-17,144.05633340469788,145.35409076567967,144.01609760006994,144.05633340469788,144.05633340469788,463763
2021-12-18,148.79899293432413,149.62857213459105,148.69902482399388,148.79899293432413,148.79899293432413,1247903
2021-12-19,150.24135683738362,151.1568575308409,150.0130885959211,150.24135683738362,150.24135683738362,860435
2021-12-20,146.12498274404373,146.52178429008939,145.0857834632233,146.12498274404373,146.12498274404373,905682
2021-12-21,151.01659759326887,151.56545637576465,149.99596991923622,151.01659759326887,151.01659759326887,523500
2021-12-22,146.8408936696979,148.43418622271355,146.35894814226413,146.8408936696979,146.8408936696979,1414906
2021-12-23,151.00579757383824,151.48782427307677,150.79760996477353,151.00579757383824,151.00579757383824,819568
2021-12-24,155.39426616258808,155.76977560396296,155.20077076814957,155.39426616258808,155.39426616258808,448219
2021-12-25,164.2959188667948,164.82908922532587,163.81545603948226,164.2959188667948,164.2959188667948,1017987
2021-12-26,166.08630010458796,167.2048110175646,165.89748072824275,166.08630010458796,166.08630010458796,814880
2021-12-27,165.7700612634395,166.59566723797593,165.68107270561885,165.7700612634395,165.7700612634395,886842
2021-12-28,157.9899563291099,158.85068349814503,156.66818595692436,157.9899563291099,157.9899563291099,455098
2021-12-29,157.7419803628243,158.61162767437094,157.6989046837619,157.7419803628243,157.7419803628243,948994
2021-12-30,162.65468655095984,163.37019119011703,162.21694007569783,162.65468655095984,162.65468655095984,1110025
2021-12-31,165.0125876345777,165.9836233939985,164.04732682083687,165.0125876345777,165.0125876345777,1004833
2022-01-01,163.33332347154897,163.8092322600255,163.24847889575472,163.33332347154897,163.33332347154897,1521292
2022-01-02,163.24524384993458,163.56759778234522,162.89717349712814,163.24524384993458,163.24524384993458,774476
2022-01-03,164.71623475065542,165.69521106725662,164.09606933219038,164.71623475065542,164.71623475065542,1255607
2022-01-04,164.71554934427522,165.34348636273032,164.18305829050308,164.71554934427522,164.71554934427522,1361829
2022-01-05,167.79193918243936,168.89048264442005,166.81432971407938,167.79193918243936,167.79193918243936,699589
2022-01-06,162.85257187411878,163.39440926191799,162.20641955622565,162.85257187411878,162.85257187411878,1013738
2022-01-07,166.7738419730525,167.16499187289085,164.6328898853823,166.7738419730525,166.7738419730525,401295
2022-01-08,165.06520519433573,165.526611346675,164.56485243720664,165.06520519433573,165.06520519433573,848743
2022-01-09,173.10725177589703,173.49118640963212,172.62552388182675,173.10725177589703,173.10725177589703,1298666
2022-01-10,176.0148532247883,176.1012059844283,175.41699681671096,176.0148532247883,176.0148532247883,590248
2022-01-11,173.80450736032952,174.62690306658237,173.0349296633692,173.80450736032952,173.80450736032952,692644
2022-01-12,171.02174129735386,171.80975100549145,170.5701642481987,171.02174129735386,171.02174129735386,772687
2022-01-13,176.9551174624033,177.08390887717218,175.0605333032948,176.9551174624033,176.9551174624033,1051987
2022-01-14,178.32061639835624,179.2778616411912,177.57071058806525,178.32061639835624,178.32061639835624,665053
2022-01-15,185.78614628816,185.8748223729949,184.45900836202193,185.78614628816,185.78614628816,1322726
2022-01-16,185.16791469838296,186.28622507727096,184.7456412613966,185.16791469838296,185.16791469838296,1222458
2022-01-17,191.64733259780158,191.78899522130845,190.5223453330445,191.64733259780158,191.64733259780158,1027934
2022-01-18,186.7674504847556,187.58646693628373,186.11496155193421,186.7674504847556,186.7674504847556,1418296
2022-01-19,183.90085441370513,184.59915080783142,182.7714349958059,183.90085441370513,183.90085441370513,1259070
2022-01-20,186.89312819606863,188.16110691415437,186.85651246719277,186.89312819606863,186.89312819606863,1587802
2022-01-21,181.24395572028482,182.68370792562655,179.81755548092033,181.24395572028482,181.24395572028482,1460101
2022-01-22,183.73778619413295,184.46178911954388,183.5027768521459,183.73778619413295,183.73778619413295,1154647
2022-01-23,181.5702958704013,181.6249066144495,181.08036661264163,181.5702958704013,181.5702958704013,466721
2022-01-24,182.98654606321907,183.1185196261197,182.77557655394304,182.98654606321907,182.98654606321907,690382
2022-01-25,179.58138894822537,180.02185547295204,179.12266041755757,179.58138894822537,179.58138894822537,1129255
2022-01-26,182.87900479792432,184.25349728472284,182.28596170027888,182.87900479792432,182.87900479792432,1308428
2022-01-27,180.34366082864665,180.83049647698286,179.74409063244892,180.34366082864665,180.34366082864665,1127403
2022-01-28,176.55983907979052,176.62816238857178,174.84537199595098,176.55983907979052,176.55983907979052,458451
2022-01-29,174.40115520272138,174.96382964500694,173.60903538717707,174.40115520272138,174.40115520272138,656766
2022-01-30,176.68102863016003,176.96673455026823,176.05425872323772,176.68102863016003,176.68102863016003,297329
2022-01-31,167.2787780020822,168.79825121208586,166.96431761785925,167.2787780020822,167.2787780020822,1696998
2022-02-01,167.31684057657787,168.08070444364998,166.54005151001755,167.31684057657787,167.31684057657787,923824
2022-02-02,167.87867995689382,168.89742689953133,167.57993921359153,167.87867995689382,167.87867995689382,536064
2022-02-03,168.2267268227793,168.57643541963418,168.14985880515198,168.2267268227793,168.2267268227793,1053167
2022-02-04,163.01039858027943,163.02103764687655,162.59762437073974,163.01039858027943,163.01039858027943,1033428
2022-02-05,163.26875592287146,163.94254340750496,162.42895311114077,163.26875592287146,163.26875592287146,544270
2022-02-06,166.74530615067562,168.34920132062112,165.9772766273714,166.74530615067562,166.74530615067562,1234374
2022-02-07,166.4809012769593,167.34075385880337,164.2605090277301,166.4809012769593,166.4809012769593,787480
2022-02-08,168.8833257167403,169.58217111936588,168.06913810548875,168.8833257167403,168.8833257167403,1246726
2022-02-09,173.83764078634368,175.07683680264506,173.22503293605436,173.83764078634368,173.83764078634368,1092644
2022-02-10,180.04715645415476,180.57501811424473,177.72654328599816,180.04715645415476,180.04715645415476,1102829
2022-02-11,183.54197193053932,184.970746834113,183.1902526432585,183.54197193053932,183.54197193053932,1031053
2022-02-12,184.5822405748046,184.8808436875359,183.1186564276349,184.5822405748046,184.5822405748046,1303642
2022-02-13,186.73317616948526,187.22456103515705,186.31849998599583,186.73317616948526,186.73317616948526,1027805
2022-02-14,178.42839692405153,179.28943183462889,178.1561847635237,178.42839692405153,178.42839692405153,646286
2022-02-15,178.02571189251262,178.56339258968745,177.23765710273238,178.02571189251262,178.02571189251262,885602
2022-02-16,176.74591172790798,176.98199664967652,176.1551307671848,176.74591172790798,176.74591172790798,985675
2022-02-17,176.6463312547155,177.41388777636482,176.13284797183806,176.6463312547155,176.6463312547155,1215500
2022-02-18,174.223538668011,175.0152794782071,173.63765075168388,174.223538668011,174.223538668011,1148270
2022-02-19,175.7653268652698,177.06666082171262,175.2150574638161,175.7653268652698,175.7653268652698,932385
2022-02-20,178.61073678057213,179.86089838927072,177.04678019870266,178.61073678057213,178.61073678057213,1374161
2022-02-21,169.5608111856796,169.5645119249532,169.27390684966338,169.5608111856796,169.5608111856796,725681
2022-02-22,170.99854006968863,171.32459144133932,170.88273823130245,170.99854006968863,170.99854006968863,814714
2022-02-23,174.55988386223098,175.30852167533376,174.18056726542198,174.55988386223098,174.55988386223098,444921
2022-02-24,178.67679963955996,178.82730272460998,178.28775274629592,178.67679963955996,178.67679963955996,922359
2022-02-25,175.90984181097997,177.06447791847094,175.2854941475939,175.90984181097997,175.90984181097997,1183284
2022-02-26,183.44081913698594,183.79612000786864,183.35065591661134,183.44081913698594,183.44081913698594,1094607
2022-02-27,179.29972396311075,180.00716938937737,178.81313755313465,179.29972396311075,179.29972396311075,713510
2022-02-28,177.49714605546168,177.80797836577474,176.43909343410738,177.49714605546168,177.49714605546168,946330
2022-03-01,180.86269859274057,180.9028422643148,180.83797571895317,180.86269859274057,180.86269859274057,1418216
2022-03-02,181.02204162096817,181.18101822295293,180.97212399113872,181.02204162096817,181.02204162096817,898428
2022-03-03,178.5256755353793,178.58507072351836,178.02484671610833,178.5256755353793,178.5256755353793,1306586
2022-03-04,177.5822867356729,178.4884459081988,177.1943240561481,177.5822867356729,177.5822867356729,845454
2022-03-05,172.9706989774928,172.9901978251175,171.37598794301942,172.9706989774928,172.9706989774928,781896
2022-03-06,180.1896544226055,181.0743928115853,178.50702289994135,180.1896544226055,180.1896544226055,747722
2022-03-07,180.0380084321876,180.15417854347194,179.1747671619992,180.0380084321876,180.0380084321876,1145208
2022-03-08,177.47523188511298,178.74173326863595,176.60309410516928,177.47523188511298,177.47523188511298,1414548
2022-03-09,171.70630795411736,172.39694341151784,171.29838716176664,171.70630795411736,171.70630795411736,791038
2022-03-10,175.0344383970642,175.56393915938344,174.6972554145799,175.0344383970642,175.0344383970642,1082418
2022-03-11,165.6402791370268,165.8341032592963,164.49600468771058,165.6402791370268,165.6402791370268,840159
2022-03-12,170.5011785166953,171.15108226152265,169.56244731565505,170.5011785166953,170.5011785166953,1156569
2022-03-13,169.1165576904062,170.09231618829307,169.0796721184389,169.1165576904062,169.1165576904062,1530860
2022-03-14,170.1713446485148,170.2539896587111,169.76481983691934,170.1713446485148,170.1713446485148,933606
2022-03-15,173.62829717062684,174.43981279804012,172.73357976302813,173.62829717062684,173.62829717062684,868651
2022-03-16,171.07407239942492,171.36858353300138,170.87942937630208,171.07407239942492,171.07407239942492,1293789
2022-03-17,176.52051218818917,177.80446512063565,175.95115504123206,176.52051218818917,176.52051218818917,804382
2022-03-18,176.04828411557295,176.3267120666924,175.9847546355265,176.04828411557295,176.04828411557295,1207109
2022-03-19,172.86721171200364,173.92055747200604,172.80944511321553,172.86721171200364,172.86721171200364,1071359
2022-03-20,168.98870284763746,169.87908191344408,168.57550722955295,168.98870284763746,168.98870284763746,694598
2022-03-21,176.6780002523984,176.90870171250683,176.00916593464447,176.6780002523984,176.6780002523984,871331
2022-03-22,182.24244640409725,183.23308261123864,181.49553356758943,182.24244640409725,182.24244640409725,447659
2022-03-23,185.6219470207048,186.4805304295728,184.2495821638904,185.6219470207048,185.6219470207048,1140384
2022-03-24,180.9527767463625,181.41914523137834,180.10780672400088,180.9527767463625,180.9527767463625,787565
2022-03-25,182.47944669515607,183.43668763064858,181.9667047637523,182.47944669515607,182.47944669515607,474070
2022-03-26,182.14931015819997,183.5507821180724,181.45815556086353,182.14931015819997,182.14931015819997,1088438
2022-03-27,180.49141026166023,180.75526591716252,179.97607688527208,180.49141026166023,180.49141026166023,1350034
2022-03-28,183.18226025360042,185.18941318816775,181.31987315951082,183.18226025360042,183.18226025360042,739172
2022-03-29,186.87223382363973,187.2240774803073,186.79616182906415,186.87223382363973,186.87223382363973,1348900
2022-03-30,183.18437909561376,184.28868427645747,182.96276564078818,183.18437909561376,183.18437909561376,1000358
2022-03-31,182.55585763927758,184.04517716346862,182.03130362662182,182.55585763927758,182.55585763927758,1026378
2022-04-01,178.44204032947377,178.93649071087552,176.26075945005985,178.44204032947377,178.44204032947377,761869
2022-04-02,175.26443535793737,175.39138741890272,173.04037944280302,175.26443535793737,175.26443535793737,897512
2022-04-03,167.84466984945703,168.6068208599184,167.45766348338253,167.84466984945703,167.84466984945703,1231982
2022-04-04,165.2311002465704,165.86812266824307,165.13628790867014,165.2311002465704,165.2311002465704,1267143
2022-04-05,153.50852030881467,153.9255109691892,152.72594008447388,153.50852030881467,153.50852030881467,506714
2022-04-06,152.79590899438892,152.81209012996567,151.9117583106245,152.79590899438892,152.79590899438892,1125122
2022-04-07,155.46175928900283,155.7275215576382,154.661398272642,155.46175928900283,155.46175928900283,892152
2022-04-08,156.76520558878084,157.52462395512404,156.5799409324665,156.76520558878084,156.76520558878084,697110
2022-04-09,157.49182990983988,157.57117932022516,156.70380486319004,157.49182990983988,157.49182990983988,1148494
2022-04-10,154.3079053190968,154.3141775350207,153.5963721398686,154.3079053190968,154.3079053190968,1121735
2022-04-11,157.83942401681853,158.17829957012788,157.41110155635405,157.83942401681853,157.83942401681853,744413
2022-04-12,159.88665284609039,160.48182653069003,158.7740243671833,159.88665284609039,159.88665284609039,1038908
2022-04-13,162.82831227791863,163.65441315878547,162.42966947968418,162.82831227791863,162.82831227791863,1239814
2022-04-14,161.01420161832576,161.09759358571702,160.05499989700763,161.01420161832576,161.01420161832576,651385
2022-04-15,165.19886243206906,165.30550710450584,164.66440289282033,165.19886243206906,165.19886243206906,1309987
2022-04-16,162.99852219041222,163.08958535761056,162.19075393278916,162.99852219041222,162.99852219041222,1013903
2022-04-17,164.7903107430737,165.78710706224678,163.131883168971,164.7903107430737,164.7903107430737,931277
2022-04-18,168.241011045687,168.3231933897405,167.70745749543752,168.241011045687,168.241011045687,687288
2022-04-19,169.25306114401354,169.32754138270636,169.20643110682417,169.25306114401354,169.25306114401354,689107
2022-04-20,166.5386071158838,167.4459352767541,166.49704492659,166.5386071158838,166.5386071158838,484377
2022-04-21,160.52204144181118,161.47975582242466,160.05372846558492,160.52204144181118,160.52204144181118,857867
2022-04-22,174.55875604483637,175.10683329352244,174.1693203970038,174.55875604483637,174.55875604483637,995966
2022-04-23,166.0492716954019,167.2788848533704,165.9916884463982,166.0492716954019,166.0492716954019,1113961
2022-04-24,165.31578251590358,166.2124071135501,164.5355224196069,165.31578251590358,165.31578251590358,1068454
2022-04-25,163.85388634569796,163.92388116523472,162.89053209148773,163.85388634569796,163.85388634569796,986397
2022-04-26,167.5364377404068,167.6420770867363,166.98388798360168,167.5364377404068,167.5364377404068,1002743
2022-04-27,176.11568531234335,177.09572803546857,175.80811628314518,176.11568531234335,176.11568531234335,1080260
2022-04-28,176.27479232172405,176.4898225694371,175.72435119693827,176.27479232172405,176.27479232172405,1396604
2022-04-29,177.31271268570126,178.2816250838208,176.57990082345435,177.31271268570126,177.31271268570126,783662
2022-04-30,178.66227213848822,178.68915952098146,177.23958438347236,178.66227213848822,178.66227213848822,794765
2022-05-01,182.5043884907025,182.67773931029876,181.3649091616798,182.5043884907025,182.5043884907025,501457
2022-05-02,192.12305071283973,192.31770880252233,190.97019500130216,192.12305071283973,192.12305071283973,989996
2022-05-03,196.59672250403943,197.9294482002184,194.20911661533992,196.59672250403943,196.59672250403943,446224
2022-05-04,207.9137605271557,209.5166954589379,207.34497843266425,207.9137605271557,207.9137605271557,1081458
2022-05-05,214.6526301519645,217.45814279552832,213.56760556183684,214.6526301519645,214.6526301519645,1237816
2022-05-06,209.8450172226979,210.31379987239828,208.07266544215193,209.8450172226979,209.8450172226979,904393
2022-05-07,214.33049153964808,215.02567397153848,213.73938043295126,214.33049153964808,214.33049153964808,1027725
2022-05-08,217.08434308245157,217.75792394340266,215.64521790943698,217.08434308245157,217.08434308245157,1036619
2022-05-09,216.8359931778202,218.63228225008368,216.21411550731833,216.8359931778202,216.8359931778202,1874363
2022-05-10,204.91253277740338,205.63683045124486,204.67776002592987,204.91253277740338,204.91253277740338,607875
2022-05-11,210.973472446577,212.60559860838077,210.49126319114885,210.973472446577,210.973472446577,606038
2022-05-12,212.66899446215658,212.8133970907527,211.69424930856113,212.66899446215658,212.66899446215658,951673
2022-05-13,220.86839686717542,221.73531514693937,220.58846433850982,220.86839686717542,220.86839686717542,680258
2022-05-14,221.89713211585894,222.74395651993234,221.44988203156458,221.89713211585894,221.89713211585894,885996
2022-05-15,225.8959412720884,226.65505844916802,225.27052990752927,225.8959412720884,225.8959412720884,938640
2022-05-16,231.91058397475362,232.37017938967904,230.2513987059524,231.91058397475362,231.91058397475362,822798
2022-05-17,222.4494807154907,223.9754846540566,221.76871915179103,222.4494807154907,222.4494807154907,1085211
2022-05-18,219.48875025478503,219.91628691060166,218.74706758644334,219.48875025478503,219.48875025478503,1153970
2022-05-19,228.7009290275543,230.48447838468857,228.55822626549158,228.7009290275543,228.7009290275543,1666907
2022-05-20,235.6141334653937,237.19961052415601,235.58299431669752,235.6141334653937,235.6141334653937,768684
2022-05-21,230.91734949136043,233.32562036889388,229.8231180210605,230.91734949136043,230.91734949136043,750119
2022-05-22,228.2624466296771,228.44795919995383,227.64154069496539,228.2624466296771,228.2624466296771,952662
2022-05-23,233.0928963473193,233.4358320497269,232.65898165258605,233.0928963473193,233.0928963473193,1167921
2022-05-24,243.529784438711,243.93351504545757,243.4587831665423,243.529784438711,243.529784438711,898955
2022-05-25,237.4855999260159,237.84935089008601,235.1464929533334,237.4855999260159,237.4855999260159,1124408
2022-05-26,232.17521057724312,234.56233246887797,231.85404964658264,232.17521057724312,232.17521057724312,962513
2022-05-27,232.12964261920908,233.17616316019084,230.47690261919703,232.12964261920908,232.12964261920908,896483
2022-05-28,235.2281176034063,236.29937567906487,234.31471486430067,235.2281176034063,235.2281176034063,785239
2022-05-29,232.63655081718773,233.99838741668526,231.5053621697885,232.63655081718773,232.63655081718773,970225
2022-05-30,238.63951387941088,238.76083515239813,236.39018107517134,238.63951387941088,238.63951387941088,845217
2022-05-31,244.3360545042606,244.8311871173364,242.73403171931147,244.3360545042606,244.3360545042606,455153
2022-06-01,234.59360108768627,234.61169356152544,233.890042750818,234.59360108768627,234.59360108768627,869036
2022-06-02,243.83679294819672,245.6671835607579,243.63020301157482,243.83679294819672,243.83679294819672,1525160
2022-06-03,234.79653557548636,235.22933847633718,234.72727845041118,234.79653557548636,234.79653557548636,1178603
2022-06-04,228.18724391076324,229.9493852859234,226.59880715585192,228.18724391076324,228.18724391076324,1261550
2022-06-05,225.14819042910727,225.74117568451203,225.01215153021008,225.14819042910727,225.14819042910727,1184531
2022-06-06,219.48081033148748,220.04706832714655,218.3747711874043,219.48081033148748,219.48081033148748,867655
2022-06-07,221.61578218149631,221.62024360185467,219.76122218341834,221.61578218149631,221.61578218149631,1349706
2022-06-08,226.3618412201156,226.7987605500454,226.03058803767283,226.3618412201156,226.3618412201156,1366395
2022-06-09,235.211986766655,236.08934063193945,234.82692448141293,235.211986766655,235.211986766655,871199
2022-06-10,237.00993631483826,237.13998376628703,236.68063328557622,237.00993631483826,237.00993631483826,1065060
2022-06-11,240.46272093499343,241.48257579357931,238.870836210273,240.46272093499343,240.46272093499343,730797
2022-06-12,247.27555236057538,250.42844930152168,245.12866974532952,247.27555236057538,247.27555236057538,834999
2022-06-13,249.39890781787648,250.61018074417868,247.64345658731986,249.39890781787648,249.39890781787648,1284218
2022-06-14,256.1179194613995,256.35687832205434,255.8254377145818,256.1179194613995,256.1179194613995,846747
2022-06-15,253.80849729056897,254.3148481364664,253.74693428703839,253.80849729056897,253.80849729056897,729684
2022-06-16,250.4385340226498,250.52838383759635,249.8268566508318,250.4385340226498,250.4385340226498,692231
2022-06-17,249.8540924859112,250.81577616502486,248.19776659485356,249.8540924859112,249.8540924859112,768785
2022-06-18,255.1799832802891,256.0847333581982,253.41427396915356,255.1799832802891,255.1799832802891,904447
2022-06-19,245.02979655062586,245.2638564497114,244.85251174010227,245.02979655062586,245.02979655062586,1278246
2022-06-20,242.2551434063327,243.3783814667017,241.1846738761295,242.2551434063327,242.2551434063327,677213
2022-06-21,239.18365734711617,239.33599319929692,237.75304848975955,239.18365734711617,239.18365734711617,629153
2022-06-22,239.52317018383147,239.98726724403758,238.38738910931758,239.52317018383147,239.52317018383147,1201512
2022-06-23,237.21454064222615,239.63926638021232,236.54629683487545,237.21454064222615,237.21454064222615,1714881
2022-06-24,236.4374863349213,236.57507262247418,235.84661980584406,236.4374863349213,236.4374863349213,1090485
2022-06-25,227.43566979105952,227.66087707281878,225.20711358498062,227.43566979105952,227.43566979105952,817325
2022-06-26,226.37398751638187,227.46796645280514,225.75568370103935,226.37398751638187,226.37398751638187,833201
