,Open,High,Low,Close,Adj Close,Volume
2021-10-29,123.94135212337835,124.82677147277619,123.22565551199044,123.94135212337835,123.94135212337835,675144
2021-10-30,121.93954377133103,122.52267591624121,121.2863533246408,121.93954377133103,121.93954377133103,812811
2021-10-31,124.89731058277386,125.9943778553991,124.31359774717373,124.89731058277386,124.89731058277386,1072647
2021-11-01,123.86829177224368,124.67339273140767,123.12754259541714,123.86829177224368,123.86829177224368,1380206
2021-11-02,122.83558677040384,122.90458863711964,122.53691860041302,122.83558677040384,122.83558677040384,936925
2021-11-03,123.97873048469951,124.12808782217269,123.00809082777162,123.97873048469951,123.97873048469951,1548731
2021-11-04,120.80402789301571,120.83421188313942,120.73797343535172,120.80402789301571,120.80402789301571,1191038
2021-11-05,119.21637240827457,119.98416920545185,118.53003474951073,119.21637240827457,119.21637240827457,1047141
2021-11-06,118.1561679565779,118.36342731698434,118.05261501658276,118.1561679565779,118.1561679565779,1008503
2021-11-07,120.46119271089373,121.35919614726441,119.56640383680487,120.46119271089373,120.46119271089373,890734
2021-11-08,124.7567889778791,125.03746174364248,124.51112808859502,124.7567889778791,124.7567889778791,813404
2021-11-09,119.08669930089887,119.3209350896223,118.00281208799873,119.08669930089887,119.08669930089887,863505
2021-11-10,116.3317087245494,116.90413692783962,116.1521398461499,116.3317087245494,116.3317087245494,923947
2021-11-11,116.72042230442777,116.97038875694302,116.362653240365,116.72042230442777,116.72042230442777,1086110
2021-11-12,117.04318429775408,117.23875117848739,116.48024338401864,117.04318429775408,117.04318429775408,641097
2021-11-13,114.49020033358002,114.99136131058326,113.9052831500174,114.49020033358002,114.49020033358002,938044
2021-11-14,113.7576570168638,113.93214012288001,113.393127855884,113.7576570168638,113.7576570168638,209336
2021-11-15,116.00810077957082,117.01598181755595,115.63528597159635,116.00810077957082,116.00810077957082,856269
2021-11-16,115.90744644917395,116.21388557549028,115.7563135342607,115.90744644917395,115.90744644917395,1138578
2021-11-17,115.44814980922645,116.21135103762154,113.61026918497957,115.44814980922645,115.44814980922645,792740
2021-11-18,112.55336908778654,113.1998835713993,111.20430439947208,112.55336908778654,112.55336908778654,1174110
2021-11-19,113.26229265923446,113.52655050757345,112.58680820780833,113.26229265923446,113.26229265923446,1243698
2021-11-20,116.34409843631279,116.78729886874372,116.18582347149193,116.34409843631279,116.34409843631279,778315
2021-11-21,114.78003495963014,114.88556474322523,114.62597605810114,114.78003495963014,114.78003495963014,1418712
2021-11-22,112.37184137348969,113.12405658572062,112.31665488993563,112.37184137348969,112.37184137348969,1048074
2021-11-23,107.86929046718065,108.45145560358353,107.24317643969762,107.86929046718065,107.86929046718065,781754
2021-11-24,110.59786390132301,110.60568682195265,109.73184738093174,110.59786390132301,110.59786390132301,1237358
2021-11-25,112.76106473076115,113.29742863162018,112.13093823949279,112.76106473076115,112.76106473076115,1344387
2021-11-26,114.35110335311693,114.81117474635361,113.70762153464092,114.35110335311693,114.35110335311693,1262411
2021-11-27,110.08657717875624,110.55647106215206,109.17071814167106,110.08657717875624,110.08657717875624,659738
2021-11-28,109.59209011358365,109.93877807848351,109.22575308306061,109.59209011358365,109.59209011358365,1399317
2021-11-29,105.66771740577958,105.71782083866294,105.53234689293518,105.66771740577958,105.66771740577958,1052431
2021-11-30,102.84417012534132,103.82434316775988,102.25258131704614,102.84417012534132,102.84417012534132,1240629
2021-12-01,101.78478247843701,102.20648225621179,101.5968248481931,101.78478247843701,101.78478247843701,1178751
2021-12-02,98.44942327864979,98.7124701309537,97.97457776015987,98.44942327864979,98.44942327864979,1321710
2021-12-03,97.68801252414771,98.25313965564489,97.66210463422779,97.68801252414771,97.68801252414771,1083140
2021-12-04,96.08609310443758,96.82090949405617,96.04099481124996,96.08609310443758,96.08609310443758,1016384
2021-12-05,94.06102389333273,94.46863543203399,93.68573186869926,94.06102389333273,94.06102389333273,1131000
2021-12-06,93.5575353907292,93.89642922686302,92.97642677931272,93.5575353907292,93.5575353907292,1062399
2021-12-07,94.09383712427827,94.81757546111655,93.66145415581256,94.09383712427827,94.09383712427827,862330
2021-12-08,94.29227285147768,94.72965926713712,93.82675030108538,94.29227285147768,94.29227285147768,1327024
2021-12-09,97.24539192451387,97.9196624314509,96.68888071897017,97.24539192451387,97.24539192451387,760287
2021-12-10,98.44360701164365,98.63506377657211,98.36670336662108,98.44360701164365,98.44360701164365,929237
2021-12-11,98.96448391048675,99.17705807557039,98.60671986588098,98.96448391048675,98.96448391048675,927077
2021-12-12,99.0061527270051,99.7083968652161,98.6697533349458,99.0061527270051,99.0061527270051,287933
2021-12-13,96.0032983740665,96.04884054578405,95.5310505169036,96.0032983740665,96.0032983740665,801944
2021-12-14,96.0972395436769,96.25813852198478,95.94095600672519,96.0972395436769,96.0972395436769,853157
2021-12-15,97.80653945493579,97.94897242348993,97.80252584576736,97.80653945493579,97.80653945493579,1103136
2021-12-16,103.52721288833133,104.14257173544438,103.08259020408765,103.52721288833133,103.52721288833133,1075565
2021-12-17,106.80021454569591,107.67400543773275,106.57676480415317,106.80021454569591,106.80021454569591,1360378
2021-12-18,105.2027671251676,105.75800713228439,104.89173333185721,105.2027671251676,105.2027671251676,931194
2021-12-19,105.70100142752077,106.39142630691327,105.42889491585521,105.70100142752077,105.70100142752077,1053946
2021-12-20,104.68350242256001,105.1109042116501,104.49441542364224,104.68350242256001,104.68350242256001,1101394
2021-12-21,106.81797543228045,106.91131810119066,106.21989257899736,106.81797543228045,106.81797543228045,1205189
2021-12-22,103.43188779999294,103.88007126551648,103.10434751506281,103.43188779999294,103.43188779999294,926074
2021-12-23,104.38816038748072,104.66909761792255,103.82110612732075,104.38816038748072,104.38816038748072,1552573
2021-12-24,104.85366750730168,105.04424191901732,104.51864358105999,104.85366750730168,104.85366750730168,1222540
2021-12-25,103.5017603583491,104.10449701258392,103.37006961901109,103.5017603583491,103.5017603583491,984175
2021-12-26,100.8798368777127,101.47844995142599,100.39189640085988,100.8798368777127,100.8798368777127,1081622
2021-12-27,104.14744003146137,104.42293200912803,103.6443845331819,104.14744003146137,104.14744003146137,1325719
2021-12-28,103.81344049773755,104.53385633708643,103.78196238708762,103.81344049773755,103.81344049773755,1059953
2021-12-29,105.7106425243898,106.35281528628221,105.01992504447135,105.7106425243898,105.7106425243898,1391429
2021-12-30,103.88477013748627,104.70686236138214,103.65217364408521,103.88477013748627,103.88477013748627,1269956
2021-12-31,104.18281635794362,105.04486863105322,104.05941388745381,104.18281635794362,104.18281635794362,1234920
2022-01-01,103.02426441995628,103.55111737813141,102.67954555529496,103.02426441995628,103.02426441995628,1189748
2022-01-02,106.95462738094959,107.83615433311107,106.75055422596911,106.95462738094959,106.95462738094959,799602
2022-01-03,106.92202107323054,107.6064486890874,106.58432673218584,106.92202107323054,106.92202107323054,506785
2022-01-04,100.96181092220242,101.62111638245693,100.64742437084104,100.96181092220242,100.96181092220242,451429
2022-01-05,103.636782327751,103.65382720629215,103.18976230845875,103.636782327751,103.636782327751,1430034
2022-01-06,102.38373345533509,102.46903558490597,102.07905997246908,102.38373345533509,102.38373345533509,839243
2022-01-07,104.56679408466411,104.73081671265645,103.92726711165926,104.56679408466411,104.56679408466411,727158
2022-01-08,102.8760190763435,103.0576325424403,102.7028246146223,102.8760190763435,102.8760190763435,1325121
2022-01-09,106.72705105503016,106.9422261261089,106.61574123818835,106.72705105503016,106.72705105503016,1388928
2022-01-10,107.85215117868587,108.0798818594154,107.45037024463097,107.85215117868587,107.85215117868587,853364
2022-01-11,109.35879189436719,109.88862419945818,109.24063586497117,109.35879189436719,109.35879189436719,323555
2022-01-12,106.85360554477357,107.42254994051868,106.53962866636975,106.85360554477357,106.85360554477357,860656
2022-01-13,111.62614076665201,111.88143572093603,111.535697578387,111.62614076665201,111.62614076665201,846093
2022-01-14,113.8081099244258,114.43399819384624,113.51599865724825,113.8081099244258,113.8081099244258,1333338
2022-01-15,116.8057311541143,117.58979688973089,116.3389095963649,116.8057311541143,116.8057311541143,865525
2022-01-16,115.44232069939405,116.21767631149467,115.0192472267103,115.44232069939405,115.44232069939405,1212999
2022-01-17,113.7492797004206,113.94772321957608,113.08577100734094,113.7492797004206,113.7492797004206,965278
2022-01-18,107.85543740043957,108.6468332929985,107.28623484672119,107.85543740043957,107.85543740043957,1188504
2022-01-19,109.04193473146478,109.06244290694075,108.6967376968978,109.04193473146478,109.04193473146478,1070115
2022-01-20,106.24666236540132,106.85652889087588,105.83818777524094,106.24666236540132,106.24666236540132,740974
2022-01-21,103.70841313656211,104.1605118637475,103.29683068607648,103.70841313656211,103.70841313656211,121917
2022-01-22,107.44361636417219,108.04429647860772,107.1198219273586,107.44361636417219,107.44361636417219,896791
2022-01-23,111.53920896910239,111.99144397853438,111.35894371995037,111.53920896910239,111.53920896910239,1085223
2022-01-24,111.90099948584047,111.918803797291,111.2166867620499,111.90099948584047,111.90099948584047,654978
2022-01-25,112.31727991309579,112.53642145722037,112.24561056542716,112.31727991309579,112.31727991309579,591793
2022-01-26,118.46289496894087,118.49198971439583,117.84409098108878,118.46289496894087,118.46289496894087,862183
2022-01-27,111.92563526996568,112.4675472689987,111.40363219580087,111.92563526996568,111.92563526996568,935263
2022-01-28,112.51983032282845,113.10260033613514,112.49529225545552,112.51983032282845,112.51983032282845,766323
2022-01-29,110.973766683032,111.55971241928519,110.85097252635389,110.973766683032,110.973766683032,614373
2022-01-30,112.29287066317177,112.45173339216217,111.50153196779789,112.29287066317177,112.29287066317177,961009
2022-01-31,115.54246537375047,116.47456090489558,114.75927908586574,115.54246537375047,115.54246537375047,1391508
2022-02-01,112.39758910484579,113.09338133971336,111.96023595527093,112.39758910484579,112.39758910484579,1341587
2022-02-02,115.49575156365862,116.22656359805278,114.8013586156379,115.49575156365862,115.49575156365862,731300
2022-02-03,117.38445708204975,117.47127704711747,115.98218180808419,117.38445708204975,117.38445708204975,894582
2022-02-04,117.51877218449278,118.34744314234692,117.3422462544883,117.51877218449278,117.51877218449278,1453891
2022-02-05,120.25083651330714,120.61061212327724,118.53407963239198,120.25083651330714,120.25083651330714,719592
2022-02-06,121.49556682641092,121.81983964066917,120.6048301338585,121.49556682641092,121.49556682641092,881603
2022-02-07,122.53666850102351,124.02784409187959,120.9511959655645,122.53666850102351,122.53666850102351,1084902
2022-02-08,121.33733585690963,121.44227496491106,120.82949854796959,121.33733585690963,121.33733585690963,1215541
2022-02-09,121.24320967115797,121.47834673729552,120.81152628559656,121.24320967115797,121.24320967115797,1190278
2022-02-10,121.36325435925556,121.36988911670255,120.30550290250709,121.36325435925556,121.36325435925556,661781
2022-02-11,123.68906681539346,123.74736441048579,123.60826877151189,123.68906681539346,123.68906681539346,965013
2022-02-12,121.93512265736872,122.95907024844479,121.88615333939265,121.93512265736872,121.93512265736872,1244373
2022-02-13,122.65200913312334,122.81853423217879,122.00733752769645,122.65200913312334,122.65200913312334,979147
2022-02-14,121.83333043603817,121.95593855852245,121.69452930611288,121.83333043603817,121.83333043603817,1262452
2022-02-15,122.5872670751757,122.74244117877292,122.06171722335445,122.5872670751757,122.5872670751757,1198357
2022-02-16,130.86592489228843,131.20351971627136,130.3927518378768,130.86592489228843,130.86592489228843,761982
2022-02-17,132.50871656469081,132.60860065851838,132.2422924816015,132.50871656469081,132.50871656469081,908641
2022-02-18,134.45048795010018,135.16756525044232,134.36698036180667,134.45048795010018,134.45048795010018,678550
2022-02-19,135.7811578988591,136.06411783544237,134.55490470273136,135.7811578988591,135.7811578988591,1322642
2022-02-20,134.69627589777048,135.80947994392088,134.29082318669865,134.69627589777048,134.69627589777048,979904
2022-02-21,137.36355032067522,137.66649635103371,135.88037939031494,137.36355032067522,137.36355032067522,890797
2022-02-22,135.3166682448148,135.67392811469196,135.19724388713078,135.3166682448148,135.3166682448148,1080047
2022-02-23,129.32814693482607,129.86590047844936,127.99289347138372,129.32814693482607,129.32814693482607,634114
2022-02-24,125.22732004631095,125.4904968079985,124.02157824672571,125.22732004631095,125.22732004631095,976407
2022-02-25,123.05247638938846,124.17738807906815,122.0839253173306,123.05247638938846,123.05247638938846,1424573
2022-02-26,125.19113276083763,125.69442085900876,125.1206945285315,125.19113276083763,125.19113276083763,686232
2022-02-27,124.3302153932561,124.63530400008018,124.1880600442718,124.3302153932561,124.3302153932561,1016268
2022-02-28,125.7330806258246,126.40539382454797,125.7272356034106,125.7330806258246,125.7330806258246,737734
2022-03-01,125.08906777813507,125.75308843710509,124.4754842242048,125.08906777813507,125.08906777813507,1372560
2022-03-02,125.19617669066236,125.889167621909,124.18888889617415,125.19617669066236,125.19617669066236,785111
2022-03-03,126.78891637909088,127.1938063475694,126.48156382239407,126.78891637909088,126.78891637909088,1205398
2022-03-04,127.68499388032974,127.88810055709239,127.58697160899095,127.68499388032974,127.68499388032974,976894
2022-03-05,129.7302848592655,129.91790955740439,128.69140589419106,129.7302848592655,129.7302848592655,1211620
2022-03-06,134.05944000464007,134.39827432229487,133.1904283594827,134.05944000464007,134.05944000464007,802274
2022-03-07,135.97285322219133,136.28404762543653,135.7934836976048,135.97285322219133,135.97285322219133,456653
2022-03-08,132.1667629924116,132.70711926681938,132.0590687589935,132.1667629924116,132.1667629924116,627507
2022-03-09,130.55504132030018,130.84989701142356,130.5168293530596,130.55504132030018,130.55504132030018,1874564
2022-03-10,130.10192544783595,130.15463873007087,129.6492561146318,130.10192544783595,130.10192544783595,874948
2022-03-11,130.8644810905497,131.8814581368171,130.84054254695383,130.8644810905497,130.8644810905497,1026648
2022-03-12,134.80694914282435,135.6841200937635,134.3075069604462,134.80694914282435,134.80694914282435,1330071
2022-03-13,132.60596639115843,133.07909184058508,131.974017978832,132.60596639115843,132.60596639115843,916373
2022-03-14,132.92264609120863,133.07188916271625,132.50249446143835,132.92264609120863,132.92264609120863,1438358
2022-03-15,134.9061992274193,135.9025924647953,133.0184890348259,134.9061992274193,134.9061992274193,1137219
2022-03-16,129.7898781153199,130.01040375361234,128.9937646217643,129.7898781153199,129.7898781153199,942820
2022-03-17,129.18381672726167,130.5073127491916,129.07026650406672,129.18381672726167,129.18381672726167,1439243
2022-03-18,136.57510728331025,137.67388701793664,135.82629305881306,136.57510728331025,136.57510728331025,1570757
2022-03-19,131.21192054666403,131.6279871472186,130.3898374526348,131.21192054666403,131.21192054666403,1150526
2022-03-20,131.6977976032034,132.57502806441167,131.4651109312507,131.6977976032034,131.6977976032034,977890
2022-03-21,126.27542256718036,126.4534032960273,126.06297479892078,126.27542256718036,126.27542256718036,790052
2022-03-22,123.8591222912176,123.8936296676703,123.38441709166662,123.8591222912176,123.8591222912176,1301897
2022-03-23,126.62791858463684,127.72636132774059,126.33751858929068,126.62791858463684,126.62791858463684,822048
2022-03-24,126.74151561435991,127.52856193855612,125.98519184819303,126.74151561435991,126.74151561435991,986071
2022-03-25,121.60265789173461,121.63498840029762,120.94167828519008,121.60265789173461,121.60265789173461,1262187
2022-03-26,121.25162527684141,121.56595660685024,120.96326852494198,121.25162527684141,121.25162527684141,1033036
2022-03-27,119.95238306094805,120.29813455569764,119.17827887197842,119.95238306094805,119.95238306094805,1110712
2022-03-28,118.08503785350042,118.23539978203188,117.73565993685793,118.08503785350042,118.08503785350042,1027566
2022-03-29,121.01735189598041,121.41118182476364,120.36635418200501,121.01735189598041,121.01735189598041,730794
2022-03-30,118.82216996973234,118.82410991055652,118.74963486557614,118.82216996973234,118.82216996973234,524090
2022-03-31,113.02477063181736,113.11338117381861,112.78984289946213,113.02477063181736,113.02477063181736,672307
2022-04-01,110.19435225937075,110.82951286474788,110.02381307771225,110.19435225937075,110.19435225937075,496662
2022-04-02,108.36501580480788,108.43550219499426,108.16817041275294,108.36501580480788,108.36501580480788,596493
2022-04-03,108.59363855582701,108.70668659816819,107.58536076878536,108.59363855582701,108.59363855582701,1044084
2022-04-04,111.40916529963096,112.1892027872331,110.41275433552543,111.40916529963096,111.40916529963096,1305621
2022-04-05,108.4024390855436,109.01538078791154,107.73653723084878,108.4024390855436,108.4024390855436,834028
2022-04-06,101.95913175248695,102.08531867982322,101.59907183111295,101.95913175248695,101.95913175248695,1527340
2022-04-07,100.10990720726105,100.50510448485502,99.06387659739019,100.10990720726105,100.10990720726105,1613566
2022-04-08,97.99453119871411,98.00660420181951,97.58768709319428,97.99453119871411,97.99453119871411,850183
2022-04-09,97.5077077084974,97.90577525846773,96.73503103612516,97.5077077084974,97.5077077084974,1571698
2022-04-10,93.67999480997608,94.62814305706638,93.18446323937845,93.67999480997608,93.67999480997608,666015
2022-04-11,92.22389197644183,92.22998681567822,91.8110429580201,92.22389197644183,92.22389197644183,801047
2022-04-12,94.5442617772931,94.91258542406797,94.51243744944152,94.5442617772931,94.5442617772931,1021473
2022-04-13,98.53172811515046,98.61042523565409,97.61646442726503,98.53172811515046,98.53172811515046,988774
2022-04-14,96.84628501378795,96.95315674388691,96.58232543086704,96.84628501378795,96.84628501378795,1110921
2022-04-15,94.3377437921535,94.40695617369687,94.14397824119355,94.3377437921535,94.3377437921535,1027115
2022-04-16,98.18759930378336,98.35473044903767,97.92788973277273,98.18759930378336,98.18759930378336,1701075
2022-04-17,93.27421010042622,93.42663294078461,93.16142851893008,93.27421010042622,93.27421010042622,669688
2022-04-18,94.95960357933498,95.2142902187638,94.59228786643732,94.95960357933498,94.95960357933498,944055
2022-04-19,95.3129126864426,95.6543405584062,95.17945244696216,95.3129126864426,95.3129126864426,1611321
2022-04-20,96.03061849779667,96.54562998574299,95.87527942006217,96.03061849779667,96.03061849779667,485140
2022-04-21,97.88627440591672,97.97081590924599,97.51406100006852,97.88627440591672,97.88627440591672,1178390
2022-04-22,97.95968429627905,97.97150686696693,97.75248558592352,97.95968429627905,97.95968429627905,1015054
2022-04-23,97.43370843544285,97.58650457779606,97.15418550052087,97.43370843544285,97.43370843544285,1257571
2022-04-24,98.24938056140934,98.35167432320438,97.89797484947601,98.24938056140934,98.24938056140934,1381122
2022-04-25,99.29849188927119,99.377260601154,99.07624337461773,99.29849188927119,99.29849188927119,628787
2022-04-26,98.86241062246121,99.04738675886846,98.64007905447764,98.86241062246121,98.86241062246121,1284813
2022-04-27,100.7116140815669,100.8213976263675,99.90013037154505,100.7116140815669,100.7116140815669,574957
2022-04-28,104.28121663595843,104.49879459931608,104.15261104316879,104.28121663595843,104.28121663595843,979288
2022-04-29,107.780557070958,107.84555384719116,107.17704059758464,107.780557070958,107.780557070958,1163305
2022-04-30,110.17360486664757,110.77588772655031,109.91633001996023,110.17360486664757,110.17360486664757,490825
2022-05-01,108.0940685964233,108.34985185472173,107.29657963436168,108.0940685964233,108.0940685964233,1253483
2022-05-02,105.80492129352916,106.33085272334199,105.09159908108947,105.80492129352916,105.80492129352916,1043578
2022-05-03,104.69062747779938,105.44749674538194,104.1281309126221,104.69062747779938,104.69062747779938,1158080
2022-05-04,103.60096155354174,103.8750361376152,103.20110454115863,103.60096155354174,103.60096155354174,738446
2022-05-05,103.99703979514437,104.61820480317759,103.91460739762383,103.99703979514437,103.99703979514437,1103770
2022-05-06,105.10931952027957,105.17786055014116,104.94776583387565,105.10931952027957,105.10931952027957,1274693
2022-05-07,106.29720786723071,106.66027240065381,106.03163883219162,106.29720786723071,106.29720786723071,911442
2022-05-08,105.16630644885215,105.30473802762147,104.52152815810966,105.16630644885215,105.16630644885215,1283711
2022-05-09,105.45603699894082,106.1004855490938,104.52340248938899,105.45603699894082,105.45603699894082,716100
2022-05-10,108.4369345913555,108.46745392227784,108.01048497143445,108.4369345913555,108.4369345913555,1045650
2022-05-11,110.21197506932286,110.48212907918506,109.76238842240427,110.21197506932286,110.21197506932286,549249
2022-05-12,114.48684892218958,114.87172600142976,113.9896127589666,114.48684892218958,114.48684892218958,1049828
2022-05-13,114.35765156267074,115.1123952041049,113.5700520449511,114.35765156267074,114.35765156267074,1430213
2022-05-14,117.97442850904002,118.75783941587449,117.68539033255823,117.97442850904002,117.97442850904002,916496
2022-05-15,115.42398128149205,115.59458958184975,114.9549847752366,115.42398128149205,115.42398128149205,1185500
2022-05-16,118.67675989805795,118.68477958447593,118.15949486854352,118.67675989805795,118.67675989805795,989351
2022-05-17,116.94247638294547,117.7774691264734,116.71846633614632,116.94247638294547,116.94247638294547,798275
2022-05-18,113.44530258203415,113.55623586705758,112.60634468071963,113.44530258203415,113.44530258203415,829189
2022-05-19,115.8805433629154,116.58578482443455,115.77247922315405,115.8805433629154,115.8805433629154,832046
2022-05-20,115.04692945637338,115.32520852713944,114.91284189961658,115.04692945637338,115.04692945637338,454284
2022-05-21,117.84254302018314,118.23745763663545,117.74542480618814,117.84254302018314,117.84254302018314,688084
2022-05-22,115.68112273034917,115.97167716397549,115.15428201010688,115.68112273034917,115.68112273034917,829117
2022-05-23,118.72637416854397,118.86889859320121,118.2556552948597,118.72637416854397,118.72637416854397,1075921
2022-05-24,120.88072100293769,121.742050096826,119.8688278142722,120.88072100293769,120.88072100293769,1139754
2022-05-25,122.89441678139796,122.92233075774783,122.42717026862275,122.89441678139796,122.89441678139796,890313
2022-05-26,118.10889834684275,118.39096826570332,117.89125184208478,118.10889834684275,118.10889834684275,909974
2022-05-27,116.87238728895072,117.3875926703297,116.56993968197582,116.87238728895072,116.87238728895072,774330
2022-05-28,117.12799057802832,117.2416716176277,116.76776646349995,117.12799057802832,117.12799057802832,980148
2022-05-29,117.77095971829621,118.5923736464876,117.666098025168,117.77095971829621,117.77095971829621,1119888
2022-05-30,111.98504344766553,112.6975287709611,111.75498569782391,111.98504344766553,111.98504344766553,463385
2022-05-31,110.93053332087489,110.94415224174912,110.18758012079644,110.93053332087489,110.93053332087489,1708062
2022-06-01,118.11412528989807,119.0416095367352,117.38369462924175,118.11412528989807,118.11412528989807,1544221
2022-06-02,111.23873541801166,111.80080192087168,111.08887712296544,111.23873541801166,111.23873541801166,588345
2022-06-03,114.68539147149534,114.84011054318644,114.4338817854697,114.68539147149534,114.68539147149534,1283251
2022-06-04,111.5353508401662,112.30479628193974,111.35435755307095,111.5353508401662,111.5353508401662,1115194
2022-06-05,112.30866953228295,112.62445928010396,111.9314262816132,112.30866953228295,112.30866953228295,970963
2022-06-06,113.81428867262056,113.88631884103829,113.4045333053022,113.81428867262056,113.81428867262056,1403543
2022-06-07,114.57222891736133,115.40252906052456,114.42163746508614,114.57222891736133,114.57222891736133,1244650
2022-06-08,114.23463003658966,114.52550715148607,114.02557917820673,114.23463003658966,114.23463003658966,1031008
2022-06-09,110.79596494360848,111.03316468094829,110.54037902389963,110.79596494360848,110.79596494360848,966414
2022-06-10,113.1149698956055,113.6325425906783,112.40117490835713,113.1149698956055,113.1149698956055,1185043
2022-06-11,115.50520496820162,115.9414562834014,115.05219646799722,115.50520496820162,115.50520496820162,850975
2022-06-12,117.77970075296038,118.84277291303816,116.81417464839292,117.77970075296038,117.77970075296038,890899
2022-06-13,118.61880478198302,118.73574427064936,117.86081874779221,118.61880478198302,118.61880478198302,1136136
2022-06-14,124.7384622435163,124.8931613668675,124.4099174530948,124.7384622435163,124.7384622435163,805615
2022-06-15,123.96116128574111,124.34524715147954,123.89828933743486,123.96116128574111,123.96116128574111,871035
2022-06-16,128.22099245364635,128.31570704940134,127.65048055220026,128.22099245364635,128.22099245364635,811545
2022-06-17,129.88370983763562,130.07716387379386,128.6870257908549,129.88370983763562,129.88370983763562,1442010
2022-06-18,136.53591365019895,136.53821713745674,136.09124703816553,136.53591365019895,136.53591365019895,1144686
2022-06-19,144.3133626645364,144.99379584184922,142.9371406861917,144.3133626645364,144.3133626645364,615157
2022-06-20,140.83123005758992,141.0161560960309,140.58872450785785,140.83123005758992,140.83123005758992,839346
2022-06-21,141.67544034165388,143.06337627262587,140.66021193097265,141.67544034165388,141.67544034165388,1021090
2022-06-22,147.76398171400533,148.1963893040065,146.40696208040455,147.76398171400533,147.76398171400533,1162683
2022-06-23,148.1890788218037,148.90380274266235,147.75813785699285,148.1890788218037,148.1890788218037,97186
2022-06-24,148.28242764361173,149.51415102700932,148.17973345251076,148.28242764361173,148.28242764361173,555994
2022-06-25,149.77418429571637,149.85865482703446,149.18564066414964,149.77418429571637,149.77418429571637,464497
2022-06-26,147.15082902596095,147.98134719918457,146.96160073471322,147.15082902596095,147.15082902596095,1022998
